Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2022-05-22,Barcelona,0 - 2,Villarreal,Perdió,0,2,2
2022-05-15,Getafe,0 - 0,Barcelona,Empató,0,0,0
2022-05-10,Barcelona,3 - 1,Celta,Ganó,3,1,2
2022-05-07,Real Betis,1 - 2,Barcelona,Ganó,1,2,1
2022-05-01,Barcelona,2 - 1,Mallorca,Ganó,2,1,1
2022-04-24,Barcelona,0 - 1,Rayo Vallecano,Perdió,0,1,1
2022-04-21,R. Sociedad,0 - 1,Barcelona,Ganó,0,1,1
2022-04-18,Barcelona,0 - 1,Cádiz,Perdió,0,1,1
2022-04-10,Levante,2 - 3,Barcelona,Ganó,2,3,1
2022-04-03,Barcelona,1 - 0,Sevilla,Ganó,1,0,1
2022-03-20,Real Madrid,0 - 4,Barcelona,Ganó,0,4,4
2022-03-13,Barcelona,4 - 0,Osasuna,Ganó,4,0,4
2022-03-06,Elche,1 - 2,Barcelona,Ganó,1,2,1
2022-02-27,Barcelona,4 - 0,Athletic,Ganó,4,0,4
2022-02-20,Valencia,1 - 4,Barcelona,Ganó,1,4,3
2022-02-13,Espanyol,2 - 2,Barcelona,Empató,2,2,0
2022-02-06,Barcelona,4 - 2,Atlético,Ganó,4,2,2
2022-01-23,Deportivo Alavés,0 - 1,Barcelona,Ganó,0,1,1
2022-01-08,Granada,1 - 1,Barcelona,Empató,1,1,0
2022-01-02,Mallorca,0 - 1,Barcelona,Ganó,0,1,1
2021-12-21,Sevilla,1 - 1,Barcelona,Empató,1,1,0
2021-12-18,Barcelona,3 - 2,Elche,Ganó,3,2,1
2021-12-12,Osasuna,2 - 2,Barcelona,Empató,2,2,0
2021-12-04,Barcelona,0 - 1,Real Betis,Perdió,0,1,1
2021-11-27,Villarreal,1 - 3,Barcelona,Ganó,1,3,2
2021-11-20,Barcelona,1 - 0,Espanyol,Ganó,1,0,1
2021-11-06,Celta,3 - 3,Barcelona,Empató,3,3,0
2021-10-30,Barcelona,1 - 1,Deportivo Alavés,Empató,1,1,0
2021-10-27,Rayo Vallecano,1 - 0,Barcelona,Perdió,1,0,1
2021-10-24,Barcelona,1 - 2,Real Madrid,Perdió,1,2,1
2021-10-17,Barcelona,3 - 1,Valencia,Ganó,3,1,2
2021-10-02,Atlético,2 - 0,Barcelona,Perdió,2,0,2
2021-09-26,Barcelona,3 - 0,Levante,Ganó,3,0,3
2021-09-23,Cádiz,0 - 0,Barcelona,Empató,0,0,0
2021-09-20,Barcelona,1 - 1,Granada,Empató,1,1,0
2021-08-29,Barcelona,2 - 1,Getafe,Ganó,2,1,1
2021-08-21,Athletic,1 - 1,Barcelona,Empató,1,1,0
2021-08-15,Barcelona,4 - 2,R. Sociedad,Ganó,4,2,2
2021-05-22,Eibar,0 - 1,Barcelona,Ganó,0,1,1
2021-05-16,Barcelona,1 - 2,Celta,Perdió,1,2,1
2021-05-11,Levante,3 - 3,Barcelona,Empató,3,3,0
2021-05-08,Barcelona,0 - 0,Atlético,Empató,0,0,0
2021-05-02,Valencia,2 - 3,Barcelona,Ganó,2,3,1
2021-04-29,Barcelona,1 - 2,Granada,Perdió,1,2,1
2021-04-25,Villarreal,1 - 2,Barcelona,Ganó,1,2,1
2021-04-22,Barcelona,5 - 2,Getafe,Ganó,5,2,3
2021-04-10,Real Madrid,2 - 1,Barcelona,Perdió,2,1,1
2021-04-05,Barcelona,1 - 0,Real Valladolid,Ganó,1,0,1
2021-03-21,R. Sociedad,1 - 6,Barcelona,Ganó,1,6,5
2021-03-15,Barcelona,4 - 1,Huesca,Ganó,4,1,3
2021-03-06,Osasuna,0 - 2,Barcelona,Ganó,0,2,2
2021-02-27,Sevilla,0 - 2,Barcelona,Ganó,0,2,2
2021-02-24,Barcelona,3 - 0,Elche,Ganó,3,0,3
2021-02-21,Barcelona,1 - 1,Cádiz,Empató,1,1,0
2021-02-13,Barcelona,5 - 1,Deportivo Alavés,Ganó,5,1,4
2021-02-07,Real Betis,2 - 3,Barcelona,Ganó,2,3,1
2021-01-31,Barcelona,2 - 1,Athletic,Ganó,2,1,1
2021-01-24,Elche,0 - 2,Barcelona,Ganó,0,2,2
2021-01-09,Granada,0 - 4,Barcelona,Ganó,0,4,4
2021-01-06,Athletic,2 - 3,Barcelona,Ganó,2,3,1
2021-01-03,Huesca,0 - 1,Barcelona,Ganó,0,1,1
2020-12-29,Barcelona,1 - 1,Eibar,Empató,1,1,0
2020-12-22,Real Valladolid,0 - 3,Barcelona,Ganó,0,3,3
2020-12-19,Barcelona,2 - 2,Valencia,Empató,2,2,0
2020-12-16,Barcelona,2 - 1,R. Sociedad,Ganó,2,1,1
2020-12-13,Barcelona,1 - 0,Levante,Ganó,1,0,1
2020-12-05,Cádiz,2 - 1,Barcelona,Perdió,2,1,1
2020-11-29,Barcelona,4 - 0,Osasuna,Ganó,4,0,4
2020-11-21,Atlético,1 - 0,Barcelona,Perdió,1,0,1
2020-11-07,Barcelona,5 - 2,Real Betis,Ganó,5,2,3
2020-10-31,Deportivo Alavés,1 - 1,Barcelona,Empató,1,1,0
2020-10-24,Barcelona,1 - 3,Real Madrid,Perdió,1,3,2
2020-10-17,Getafe,1 - 0,Barcelona,Perdió,1,0,1
2020-10-04,Barcelona,1 - 1,Sevilla,Empató,1,1,0
2020-10-01,Celta,0 - 3,Barcelona,Ganó,0,3,3
2020-09-27,Barcelona,4 - 0,Villarreal,Ganó,4,0,4
2020-07-19,Deportivo Alavés,0 - 5,Barcelona,Ganó,0,5,5
2020-07-16,Barcelona,1 - 2,Osasuna,Perdió,1,2,1
2020-07-11,Real Valladolid,0 - 1,Barcelona,Ganó,0,1,1
2020-07-08,Barcelona,1 - 0,Espanyol,Ganó,1,0,1
2020-07-05,Villarreal,1 - 4,Barcelona,Ganó,1,4,3
2020-06-30,Barcelona,2 - 2,Atlético,Empató,2,2,0
2020-06-27,Celta,2 - 2,Barcelona,Empató,2,2,0
2020-06-23,Barcelona,1 - 0,Athletic,Ganó,1,0,1
2020-06-19,Sevilla,0 - 0,Barcelona,Empató,0,0,0
2020-06-16,Barcelona,2 - 0,Leganés,Ganó,2,0,2
2020-06-13,Mallorca,0 - 4,Barcelona,Ganó,0,4,4
2020-03-07,Barcelona,1 - 0,R. Sociedad,Ganó,1,0,1
2020-03-01,Real Madrid,2 - 0,Barcelona,Perdió,2,0,2
2020-02-22,Barcelona,5 - 0,Eibar,Ganó,5,0,5
2020-02-15,Barcelona,2 - 1,Getafe,Ganó,2,1,1
2020-02-09,Real Betis,2 - 3,Barcelona,Ganó,2,3,1
2020-02-02,Barcelona,2 - 1,Levante,Ganó,2,1,1
2020-01-25,Valencia,2 - 0,Barcelona,Perdió,2,0,2
2020-01-19,Barcelona,1 - 0,Granada,Ganó,1,0,1
2020-01-04,Espanyol,2 - 2,Barcelona,Empató,2,2,0
2019-12-21,Barcelona,4 - 1,Deportivo Alavés,Ganó,4,1,3
2019-12-18,Barcelona,0 - 0,Real Madrid,Empató,0,0,0
2019-12-14,R. Sociedad,2 - 2,Barcelona,Empató,2,2,0
2019-12-07,Barcelona,5 - 2,Mallorca,Ganó,5,2,3
2019-12-01,Atlético,0 - 1,Barcelona,Ganó,0,1,1
2019-11-23,Leganés,1 - 2,Barcelona,Ganó,1,2,1
2019-11-09,Barcelona,4 - 1,Celta,Ganó,4,1,3
2019-11-02,Levante,3 - 1,Barcelona,Perdió,3,1,2
2019-10-29,Barcelona,5 - 1,Real Valladolid,Ganó,5,1,4
2019-10-19,Eibar,0 - 3,Barcelona,Ganó,0,3,3
2019-10-06,Barcelona,4 - 0,Sevilla,Ganó,4,0,4
2019-09-28,Getafe,0 - 2,Barcelona,Ganó,0,2,2
2019-09-24,Barcelona,2 - 1,Villarreal,Ganó,2,1,1
2019-09-21,Granada,2 - 0,Barcelona,Perdió,2,0,2
2019-09-14,Barcelona,5 - 2,Valencia,Ganó,5,2,3
2019-08-31,Osasuna,2 - 2,Barcelona,Empató,2,2,0
2019-08-25,Barcelona,5 - 2,Real Betis,Ganó,5,2,3
2019-08-16,Athletic,1 - 0,Barcelona,Perdió,1,0,1
2019-05-19,Eibar,2 - 2,Barcelona,Empató,2,2,0
2019-05-12,Barcelona,2 - 0,Getafe,Ganó,2,0,2
2019-05-04,Celta,2 - 0,Barcelona,Perdió,2,0,2
2019-04-27,Barcelona,1 - 0,Levante,Ganó,1,0,1
2019-04-23,Deportivo Alavés,0 - 2,Barcelona,Ganó,0,2,2
2019-04-20,Barcelona,2 - 1,R. Sociedad,Ganó,2,1,1
2019-04-13,Huesca,0 - 0,Barcelona,Empató,0,0,0
2019-04-06,Barcelona,2 - 0,Atlético,Ganó,2,0,2
2019-04-02,Villarreal,4 - 4,Barcelona,Empató,4,4,0
2019-03-30,Barcelona,2 - 0,Espanyol,Ganó,2,0,2
2019-03-17,Real Betis,1 - 4,Barcelona,Ganó,1,4,3
2019-03-09,Barcelona,3 - 1,Rayo Vallecano,Ganó,3,1,2
2019-03-02,Real Madrid,0 - 1,Barcelona,Ganó,0,1,1
2019-02-23,Sevilla,2 - 4,Barcelona,Ganó,2,4,2
2019-02-16,Barcelona,1 - 0,Real Valladolid,Ganó,1,0,1
2019-02-10,Athletic,0 - 0,Barcelona,Empató,0,0,0
2019-02-02,Barcelona,2 - 2,Valencia,Empató,2,2,0
2019-01-27,Girona,0 - 2,Barcelona,Ganó,0,2,2
2019-01-20,Barcelona,3 - 1,Leganés,Ganó,3,1,2
2019-01-13,Barcelona,3 - 0,Eibar,Ganó,3,0,3
2019-01-06,Getafe,1 - 2,Barcelona,Ganó,1,2,1
2018-12-22,Barcelona,2 - 0,Celta,Ganó,2,0,2
2018-12-16,Levante,0 - 5,Barcelona,Ganó,0,5,5
2018-12-08,Espanyol,0 - 4,Barcelona,Ganó,0,4,4
2018-12-02,Barcelona,2 - 0,Villarreal,Ganó,2,0,2
2018-11-24,Atlético,1 - 1,Barcelona,Empató,1,1,0
2018-11-11,Barcelona,3 - 4,Real Betis,Perdió,3,4,1
2018-11-03,Rayo Vallecano,2 - 3,Barcelona,Ganó,2,3,1
2018-10-28,Barcelona,5 - 1,Real Madrid,Ganó,5,1,4
2018-10-20,Barcelona,4 - 2,Sevilla,Ganó,4,2,2
2018-10-07,Valencia,1 - 1,Barcelona,Empató,1,1,0
2018-09-29,Barcelona,1 - 1,Athletic,Empató,1,1,0
2018-09-26,Leganés,2 - 1,Barcelona,Perdió,2,1,1
2018-09-23,Barcelona,2 - 2,Girona,Empató,2,2,0
2018-09-15,R. Sociedad,1 - 2,Barcelona,Ganó,1,2,1
2018-09-02,Barcelona,8 - 2,Huesca,Ganó,8,2,6
2018-08-25,Real Valladolid,0 - 1,Barcelona,Ganó,0,1,1
2018-08-18,Barcelona,3 - 0,Deportivo Alavés,Ganó,3,0,3
2018-05-20,Barcelona,1 - 0,R. Sociedad,Ganó,1,0,1
2018-05-13,Levante,5 - 4,Barcelona,Perdió,5,4,1
2018-05-09,Barcelona,5 - 1,Villarreal,Ganó,5,1,4
2018-05-06,Barcelona,2 - 2,Real Madrid,Empató,2,2,0
2018-04-29,RC Deportivo,2 - 4,Barcelona,Ganó,2,4,2
2018-04-17,Celta,2 - 2,Barcelona,Empató,2,2,0
2018-04-14,Barcelona,2 - 1,Valencia,Ganó,2,1,1
2018-04-07,Barcelona,3 - 1,Leganés,Ganó,3,1,2
2018-03-31,Sevilla,2 - 2,Barcelona,Empató,2,2,0
2018-03-18,Barcelona,2 - 0,Athletic,Ganó,2,0,2
2018-03-10,Málaga,0 - 2,Barcelona,Ganó,0,2,2
2018-03-04,Barcelona,1 - 0,Atlético,Ganó,1,0,1
2018-03-01,Las Palmas,1 - 1,Barcelona,Empató,1,1,0
2018-02-24,Barcelona,6 - 1,Girona,Ganó,6,1,5
2018-02-17,Eibar,0 - 2,Barcelona,Ganó,0,2,2
2018-02-11,Barcelona,0 - 0,Getafe,Empató,0,0,0
2018-02-04,Espanyol,1 - 1,Barcelona,Empató,1,1,0
2018-01-28,Barcelona,2 - 1,Deportivo Alavés,Ganó,2,1,1
2018-01-21,Real Betis,0 - 5,Barcelona,Ganó,0,5,5
2018-01-14,R. Sociedad,2 - 4,Barcelona,Ganó,2,4,2
2018-01-07,Barcelona,3 - 0,Levante,Ganó,3,0,3
2017-12-23,Real Madrid,0 - 3,Barcelona,Ganó,0,3,3
2017-12-17,Barcelona,4 - 0,RC Deportivo,Ganó,4,0,4
2017-12-10,Villarreal,0 - 2,Barcelona,Ganó,0,2,2
2017-12-02,Barcelona,2 - 2,Celta,Empató,2,2,0
2017-11-26,Valencia,1 - 1,Barcelona,Empató,1,1,0
2017-11-18,Leganés,0 - 3,Barcelona,Ganó,0,3,3
2017-11-04,Barcelona,2 - 1,Sevilla,Ganó,2,1,1
2017-10-28,Athletic,0 - 2,Barcelona,Ganó,0,2,2
2017-10-21,Barcelona,2 - 0,Málaga,Ganó,2,0,2
2017-10-14,Atlético,1 - 1,Barcelona,Empató,1,1,0
2017-10-01,Barcelona,3 - 0,Las Palmas,Ganó,3,0,3
2017-09-23,Girona,0 - 3,Barcelona,Ganó,0,3,3
2017-09-19,Barcelona,6 - 1,Eibar,Ganó,6,1,5
2017-09-16,Getafe,1 - 2,Barcelona,Ganó,1,2,1
2017-09-09,Barcelona,5 - 0,Espanyol,Ganó,5,0,5
2017-08-26,Deportivo Alavés,0 - 2,Barcelona,Ganó,0,2,2
2017-08-20,Barcelona,2 - 0,Real Betis,Ganó,2,0,2
2017-05-21,Barcelona,4 - 2,Eibar,Ganó,4,2,2
2017-05-14,Las Palmas,1 - 4,Barcelona,Ganó,1,4,3
2017-05-06,Barcelona,4 - 1,Villarreal,Ganó,4,1,3
2017-04-29,Espanyol,0 - 3,Barcelona,Ganó,0,3,3
2017-04-26,Barcelona,7 - 1,Osasuna,Ganó,7,1,6
2017-04-23,Real Madrid,2 - 3,Barcelona,Ganó,2,3,1
2017-04-15,Barcelona,3 - 2,R. Sociedad,Ganó,3,2,1
2017-04-08,Málaga,2 - 0,Barcelona,Perdió,2,0,2
2017-04-05,Barcelona,3 - 0,Sevilla,Ganó,3,0,3
2017-04-02,Granada,1 - 4,Barcelona,Ganó,1,4,3
2017-03-19,Barcelona,4 - 2,Valencia,Ganó,4,2,2
2017-03-12,RC Deportivo,2 - 1,Barcelona,Perdió,2,1,1
2017-03-04,Barcelona,5 - 0,Celta,Ganó,5,0,5
2017-03-01,Barcelona,6 - 1,Real Sporting,Ganó,6,1,5
2017-02-26,Atlético,1 - 2,Barcelona,Ganó,1,2,1
2017-02-19,Barcelona,2 - 1,Leganés,Ganó,2,1,1
2017-02-11,Deportivo Alavés,0 - 6,Barcelona,Ganó,0,6,6
2017-02-04,Barcelona,3 - 0,Athletic,Ganó,3,0,3
2017-01-29,Real Betis,1 - 1,Barcelona,Empató,1,1,0
2017-01-22,Eibar,0 - 4,Barcelona,Ganó,0,4,4
2017-01-14,Barcelona,5 - 0,Las Palmas,Ganó,5,0,5
2017-01-08,Villarreal,1 - 1,Barcelona,Empató,1,1,0
2016-12-18,Barcelona,4 - 1,Espanyol,Ganó,4,1,3
2016-12-10,Osasuna,0 - 3,Barcelona,Ganó,0,3,3
2016-12-03,Barcelona,1 - 1,Real Madrid,Empató,1,1,0
2016-11-27,R. Sociedad,1 - 1,Barcelona,Empató,1,1,0
2016-11-19,Barcelona,0 - 0,Málaga,Empató,0,0,0
2016-11-06,Sevilla,1 - 2,Barcelona,Ganó,1,2,1
2016-10-29,Barcelona,1 - 0,Granada,Ganó,1,0,1
2016-10-22,Valencia,2 - 3,Barcelona,Ganó,2,3,1
2016-10-15,Barcelona,4 - 0,RC Deportivo,Ganó,4,0,4
2016-10-02,Celta,4 - 3,Barcelona,Perdió,4,3,1
2016-09-24,Real Sporting,0 - 5,Barcelona,Ganó,0,5,5
2016-09-21,Barcelona,1 - 1,Atlético,Empató,1,1,0
2016-09-17,Leganés,1 - 5,Barcelona,Ganó,1,5,4
2016-09-10,Barcelona,1 - 2,Deportivo Alavés,Perdió,1,2,1
2016-08-28,Athletic,0 - 1,Barcelona,Ganó,0,1,1
2016-08-20,Barcelona,6 - 2,Real Betis,Ganó,6,2,4
2016-05-14,Granada,0 - 3,Barcelona,Ganó,0,3,3
2016-05-08,Barcelona,5 - 0,Espanyol,Ganó,5,0,5
2016-04-30,Real Betis,0 - 2,Barcelona,Ganó,0,2,2
2016-04-23,Barcelona,6 - 0,Real Sporting,Ganó,6,0,6
2016-04-20,RC Deportivo,0 - 8,Barcelona,Ganó,0,8,8
2016-04-17,Barcelona,1 - 2,Valencia,Perdió,1,2,1
2016-04-09,R. Sociedad,1 - 0,Barcelona,Perdió,1,0,1
2016-04-02,Barcelona,1 - 2,Real Madrid,Perdió,1,2,1
2016-03-20,Villarreal,2 - 2,Barcelona,Empató,2,2,0
2016-03-12,Barcelona,6 - 0,Getafe,Ganó,6,0,6
2016-03-06,Eibar,0 - 4,Barcelona,Ganó,0,4,4
2016-03-03,Rayo Vallecano,1 - 5,Barcelona,Ganó,1,5,4
2016-02-28,Barcelona,2 - 1,Sevilla,Ganó,2,1,1
2016-02-20,Las Palmas,1 - 2,Barcelona,Ganó,1,2,1
2016-02-17,Real Sporting,1 - 3,Barcelona,Ganó,1,3,2
2016-02-14,Barcelona,6 - 1,Celta,Ganó,6,1,5
2016-02-07,Levante,0 - 2,Barcelona,Ganó,0,2,2
2016-01-30,Barcelona,2 - 1,Atlético,Ganó,2,1,1
2016-01-23,Málaga,1 - 2,Barcelona,Ganó,1,2,1
2016-01-17,Barcelona,6 - 0,Athletic,Ganó,6,0,6
2016-01-09,Barcelona,4 - 0,Granada,Ganó,4,0,4
2016-01-02,Espanyol,0 - 0,Barcelona,Empató,0,0,0
2015-12-30,Barcelona,4 - 0,Real Betis,Ganó,4,0,4
2015-12-12,Barcelona,2 - 2,RC Deportivo,Empató,2,2,0
2015-12-05,Valencia,1 - 1,Barcelona,Empató,1,1,0
2015-11-28,Barcelona,4 - 0,R. Sociedad,Ganó,4,0,4
2015-11-21,Real Madrid,0 - 4,Barcelona,Ganó,0,4,4
2015-11-08,Barcelona,3 - 0,Villarreal,Ganó,3,0,3
2015-10-31,Getafe,0 - 2,Barcelona,Ganó,0,2,2
2015-10-25,Barcelona,3 - 1,Eibar,Ganó,3,1,2
2015-10-17,Barcelona,5 - 2,Rayo Vallecano,Ganó,5,2,3
2015-10-03,Sevilla,2 - 1,Barcelona,Perdió,2,1,1
2015-09-26,Barcelona,2 - 1,Las Palmas,Ganó,2,1,1
2015-09-23,Celta,4 - 1,Barcelona,Perdió,4,1,3
2015-09-20,Barcelona,4 - 1,Levante,Ganó,4,1,3
2015-09-12,Atlético,1 - 2,Barcelona,Ganó,1,2,1
2015-08-29,Barcelona,1 - 0,Málaga,Ganó,1,0,1
2015-08-23,Athletic,0 - 1,Barcelona,Ganó,0,1,1
2015-05-23,Barcelona,2 - 2,RC Deportivo,Empató,2,2,0
2015-05-17,Atlético,0 - 1,Barcelona,Ganó,0,1,1
2015-05-09,Barcelona,2 - 0,R. Sociedad,Ganó,2,0,2
2015-05-02,Córdoba,0 - 8,Barcelona,Ganó,0,8,8
2015-04-28,Barcelona,6 - 0,Getafe,Ganó,6,0,6
2015-04-25,Espanyol,0 - 2,Barcelona,Ganó,0,2,2
2015-04-18,Barcelona,2 - 0,Valencia,Ganó,2,0,2
2015-04-11,Sevilla,2 - 2,Barcelona,Empató,2,2,0
2015-04-08,Barcelona,4 - 0,Almería,Ganó,4,0,4
2015-04-05,Celta,0 - 1,Barcelona,Ganó,0,1,1
2015-03-22,Barcelona,2 - 1,Real Madrid,Ganó,2,1,1
