Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2001-04-07,Rayo Vallecano,1 - 4,Valencia,Ganó,1,4,3
2001-03-31,Valencia,0 - 1,Espanyol,Perdió,0,1,1
2001-03-18,Celta,3 - 2,Valencia,Perdió,3,2,1
2001-03-10,Valencia,1 - 0,Osasuna,Ganó,1,0,1
2001-03-03,Real Zaragoza,1 - 1,Valencia,Empató,1,1,0
2001-02-25,Valencia,3 - 1,Villarreal,Ganó,3,1,2
2001-02-17,Las Palmas,0 - 2,Valencia,Ganó,0,2,2
2001-02-10,Valencia,3 - 0,Numancia,Ganó,3,0,3
2001-02-04,Mallorca,2 - 2,Valencia,Empató,2,2,0
2001-01-28,Valencia,0 - 1,Real Madrid,Perdió,0,1,1
2001-01-20,Valencia,0 - 1,Barcelona,Perdió,0,1,1
2001-01-13,RC Deportivo,2 - 0,Valencia,Perdió,2,0,2
2001-01-07,Valencia,1 - 0,Racing,Ganó,1,0,1
2000-12-20,Athletic,1 - 1,Valencia,Empató,1,1,0
2000-12-17,Valencia,2 - 0,Málaga,Ganó,2,0,2
2000-12-09,Valencia,2 - 0,R. Sociedad,Ganó,2,0,2
2000-12-02,Real Valladolid,0 - 0,Valencia,Empató,0,0,0
2000-11-26,Valencia,2 - 0,Real Oviedo,Ganó,2,0,2
2000-11-18,Deportivo Alavés,1 - 1,Valencia,Empató,1,1,0
2000-11-12,Valencia,2 - 2,Rayo Vallecano,Empató,2,2,0
2000-11-04,Espanyol,1 - 0,Valencia,Perdió,1,0,1
2000-11-01,Valencia,1 - 0,Celta,Ganó,1,0,1
2000-10-29,Osasuna,1 - 2,Valencia,Ganó,1,2,1
2000-10-21,Valencia,1 - 0,Real Zaragoza,Ganó,1,0,1
2000-10-14,Villarreal,1 - 1,Valencia,Empató,1,1,0
2000-10-01,Valencia,5 - 1,Las Palmas,Ganó,5,1,4
2000-09-24,Numancia,0 - 3,Valencia,Ganó,0,3,3
2000-09-16,Valencia,4 - 0,Mallorca,Ganó,4,0,4
2000-09-09,Real Madrid,2 - 1,Valencia,Perdió,2,1,1
