Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2015-03-07,Athletic,1 - 0,Real Madrid,Ganó,1,0,1
2015-03-01,Eibar,0 - 1,Athletic,Ganó,0,1,1
2015-02-22,Athletic,1 - 0,Rayo Vallecano,Ganó,1,0,1
2015-02-14,Granada,0 - 0,Athletic,Empató,0,0,0
2015-02-08,Athletic,2 - 5,Barcelona,Perdió,2,5,3
2015-02-01,Levante,0 - 2,Athletic,Ganó,0,2,2
2015-01-25,Athletic,1 - 1,Málaga,Empató,1,1,0
2015-01-17,Villarreal,2 - 0,Athletic,Perdió,2,0,2
2015-01-11,Athletic,1 - 2,Elche,Perdió,1,2,1
2015-01-03,RC Deportivo,1 - 0,Athletic,Perdió,1,0,1
2014-12-21,Athletic,1 - 4,Atlético,Perdió,1,4,3
2014-12-14,R. Sociedad,1 - 1,Athletic,Empató,1,1,0
2014-12-06,Athletic,0 - 1,Córdoba,Perdió,0,1,1
2014-11-29,Getafe,1 - 2,Athletic,Ganó,1,2,1
2014-11-21,Athletic,3 - 1,Espanyol,Ganó,3,1,2
2014-11-09,Valencia,0 - 0,Athletic,Empató,0,0,0
2014-11-02,Athletic,1 - 0,Sevilla,Ganó,1,0,1
2014-10-25,Almería,0 - 1,Athletic,Ganó,0,1,1
2014-10-18,Athletic,1 - 1,Celta,Empató,1,1,0
2014-10-05,Real Madrid,5 - 0,Athletic,Perdió,5,0,5
2014-09-27,Athletic,0 - 0,Eibar,Empató,0,0,0
2014-09-24,Rayo Vallecano,2 - 1,Athletic,Perdió,2,1,1
2014-09-20,Athletic,0 - 1,Granada,Perdió,0,1,1
2014-09-13,Barcelona,2 - 0,Athletic,Perdió,2,0,2
2014-08-30,Athletic,3 - 0,Levante,Ganó,3,0,3
2014-08-23,Málaga,1 - 0,Athletic,Perdió,1,0,1
2014-05-18,Almería,0 - 0,Athletic,Empató,0,0,0
2014-05-11,Athletic,1 - 1,R. Sociedad,Empató,1,1,0
2014-05-02,Rayo Vallecano,0 - 3,Athletic,Ganó,0,3,3
2014-04-27,Athletic,3 - 1,Sevilla,Ganó,3,1,2
2014-04-20,Barcelona,2 - 1,Athletic,Perdió,2,1,1
2014-04-14,Athletic,3 - 0,Málaga,Ganó,3,0,3
2014-04-07,Levante,1 - 2,Athletic,Ganó,1,2,1
2014-03-29,Athletic,1 - 2,Atlético,Perdió,1,2,1
2014-03-25,Elche,0 - 0,Athletic,Empató,0,0,0
2014-03-22,Athletic,1 - 0,Getafe,Ganó,1,0,1
2014-03-17,Villarreal,1 - 1,Athletic,Empató,1,1,0
2014-03-09,Valencia,1 - 1,Athletic,Empató,1,1,0
2014-02-28,Athletic,4 - 0,Granada,Ganó,4,0,4
2014-02-23,Real Betis,0 - 2,Athletic,Ganó,0,2,2
2014-02-16,Athletic,1 - 2,Espanyol,Perdió,1,2,1
2014-02-10,Celta,0 - 0,Athletic,Empató,0,0,0
2014-02-02,Athletic,1 - 1,Real Madrid,Empató,1,1,0
2014-01-26,Osasuna,1 - 5,Athletic,Ganó,1,5,4
2014-01-20,Athletic,4 - 2,Real Valladolid,Ganó,4,2,2
2014-01-11,Athletic,6 - 1,Almería,Ganó,6,1,5
2014-01-05,R. Sociedad,2 - 0,Athletic,Perdió,2,0,2
2013-12-22,Athletic,2 - 1,Rayo Vallecano,Ganó,2,1,1
2013-12-15,Sevilla,1 - 1,Athletic,Empató,1,1,0
2013-12-01,Athletic,1 - 0,Barcelona,Ganó,1,0,1
2013-11-25,Málaga,1 - 2,Athletic,Ganó,1,2,1
2013-11-09,Athletic,2 - 1,Levante,Ganó,2,1,1
2013-11-03,Atlético,2 - 0,Athletic,Perdió,2,0,2
2013-10-31,Athletic,2 - 2,Elche,Empató,2,2,0
2013-10-28,Getafe,0 - 1,Athletic,Ganó,0,1,1
2013-10-21,Athletic,2 - 0,Villarreal,Ganó,2,0,2
2013-10-06,Athletic,1 - 1,Valencia,Empató,1,1,0
2013-09-30,Granada,2 - 0,Athletic,Perdió,2,0,2
2013-09-26,Athletic,2 - 1,Real Betis,Ganó,2,1,1
2013-09-23,Espanyol,3 - 2,Athletic,Perdió,3,2,1
2013-09-16,Athletic,3 - 2,Celta,Ganó,3,2,1
2013-09-01,Real Madrid,3 - 1,Athletic,Perdió,3,1,2
2013-08-23,Athletic,2 - 0,Osasuna,Ganó,2,0,2
2013-08-17,Real Valladolid,1 - 2,Athletic,Ganó,1,2,1
2013-06-01,Rayo Vallecano,2 - 2,Athletic,Empató,2,2,0
2013-05-26,Athletic,0 - 1,Levante,Perdió,0,1,1
2013-05-19,Real Zaragoza,1 - 2,Athletic,Ganó,1,2,1
2013-05-11,Athletic,2 - 1,Mallorca,Ganó,2,1,1
2013-05-03,Celta,1 - 1,Athletic,Empató,1,1,0
2013-04-27,Athletic,2 - 2,Barcelona,Empató,2,2,0
2013-04-21,RC Deportivo,1 - 1,Athletic,Empató,1,1,0
2013-04-14,Athletic,0 - 3,Real Madrid,Perdió,0,3,3
2013-04-08,Sevilla,2 - 1,Athletic,Perdió,2,1,1
2013-04-01,Athletic,1 - 0,Granada,Ganó,1,0,1
2013-03-16,Getafe,1 - 0,Athletic,Perdió,1,0,1
2013-03-10,Athletic,1 - 0,Valencia,Ganó,1,0,1
2013-03-02,Osasuna,0 - 1,Athletic,Ganó,0,1,1
2013-02-22,Athletic,1 - 3,R. Sociedad,Perdió,1,3,2
2013-02-16,Málaga,1 - 0,Athletic,Perdió,1,0,1
2013-02-10,Athletic,0 - 4,Espanyol,Perdió,0,4,4
2013-02-01,Real Valladolid,2 - 2,Athletic,Empató,2,2,0
2013-01-27,Athletic,3 - 0,Atlético,Ganó,3,0,3
2013-01-21,Real Betis,1 - 1,Athletic,Empató,1,1,0
2013-01-11,Athletic,1 - 2,Rayo Vallecano,Perdió,1,2,1
2013-01-05,Levante,3 - 1,Athletic,Perdió,3,1,2
2012-12-22,Athletic,0 - 2,Real Zaragoza,Perdió,0,2,2
2012-12-15,Mallorca,0 - 1,Athletic,Ganó,0,1,1
2012-12-09,Athletic,1 - 0,Celta,Ganó,1,0,1
2012-12-01,Barcelona,5 - 1,Athletic,Perdió,5,1,4
2012-11-25,Athletic,1 - 1,RC Deportivo,Empató,1,1,0
2012-11-17,Real Madrid,5 - 1,Athletic,Perdió,5,1,4
2012-11-11,Athletic,2 - 1,Sevilla,Ganó,2,1,1
2012-11-04,Granada,1 - 2,Athletic,Ganó,1,2,1
2012-10-28,Athletic,1 - 2,Getafe,Perdió,1,2,1
2012-10-20,Valencia,3 - 2,Athletic,Perdió,3,2,1
2012-10-07,Athletic,1 - 0,Osasuna,Ganó,1,0,1
2012-09-29,R. Sociedad,2 - 0,Athletic,Perdió,2,0,2
2012-09-23,Athletic,0 - 0,Málaga,Empató,0,0,0
2012-09-16,Espanyol,3 - 3,Athletic,Empató,3,3,0
2012-09-02,Athletic,2 - 0,Real Valladolid,Ganó,2,0,2
2012-08-27,Atlético,4 - 0,Athletic,Perdió,4,0,4
2012-08-19,Athletic,3 - 5,Real Betis,Perdió,3,5,2
2012-05-13,Levante,3 - 0,Athletic,Perdió,3,0,3
2012-05-05,Athletic,0 - 0,Getafe,Empató,0,0,0
2012-05-02,Athletic,0 - 3,Real Madrid,Perdió,0,3,3
2012-04-29,Real Zaragoza,2 - 0,Athletic,Perdió,2,0,2
2012-04-22,Racing,0 - 1,Athletic,Ganó,0,1,1
2012-04-15,Athletic,1 - 0,Mallorca,Ganó,1,0,1
2012-04-11,Granada,2 - 2,Athletic,Empató,2,2,0
2012-04-08,Athletic,1 - 0,Sevilla,Ganó,1,0,1
2012-03-31,Barcelona,2 - 0,Athletic,Perdió,2,0,2
2012-03-25,Athletic,1 - 1,Real Sporting,Empató,1,1,0
2012-03-21,Atlético,2 - 1,Athletic,Perdió,2,1,1
2012-03-18,Athletic,0 - 3,Valencia,Perdió,0,3,3
2012-03-11,Osasuna,2 - 1,Athletic,Perdió,2,1,1
2012-03-04,Athletic,2 - 0,R. Sociedad,Ganó,2,0,2
2012-02-26,Villarreal,2 - 2,Athletic,Empató,2,2,0
2012-02-19,Athletic,3 - 0,Málaga,Ganó,3,0,3
2012-02-11,Real Betis,2 - 1,Athletic,Perdió,2,1,1
2012-02-04,Athletic,3 - 3,Espanyol,Empató,3,3,0
2012-01-28,Rayo Vallecano,2 - 3,Athletic,Ganó,2,3,1
2012-01-22,Real Madrid,4 - 1,Athletic,Perdió,4,1,3
2012-01-15,Athletic,3 - 0,Levante,Ganó,3,0,3
2012-01-08,Getafe,0 - 0,Athletic,Empató,0,0,0
2011-12-17,Athletic,2 - 1,Real Zaragoza,Ganó,2,1,1
2011-12-11,Athletic,1 - 1,Racing,Empató,1,1,0
2011-12-04,Mallorca,1 - 1,Athletic,Empató,1,1,0
2011-11-27,Athletic,0 - 1,Granada,Perdió,0,1,1
2011-11-20,Sevilla,1 - 2,Athletic,Ganó,1,2,1
2011-11-06,Athletic,2 - 2,Barcelona,Empató,2,2,0
2011-10-30,Real Sporting,1 - 1,Athletic,Empató,1,1,0
2011-10-27,Athletic,3 - 0,Atlético,Ganó,3,0,3
2011-10-23,Valencia,1 - 1,Athletic,Empató,1,1,0
2011-10-17,Athletic,3 - 1,Osasuna,Ganó,3,1,2
2011-10-02,R. Sociedad,1 - 2,Athletic,Ganó,1,2,1
2011-09-24,Athletic,1 - 1,Villarreal,Empató,1,1,0
2011-09-21,Málaga,1 - 0,Athletic,Perdió,1,0,1
2011-09-18,Athletic,2 - 3,Real Betis,Perdió,2,3,1
2011-09-11,Espanyol,2 - 1,Athletic,Perdió,2,1,1
2011-08-28,Athletic,1 - 1,Rayo Vallecano,Empató,1,1,0
2011-05-21,Racing,1 - 2,Athletic,Ganó,1,2,1
2011-05-15,Athletic,1 - 1,Málaga,Empató,1,1,0
2011-05-10,RC Deportivo,2 - 1,Athletic,Perdió,2,1,1
2011-05-07,Athletic,3 - 2,Levante,Ganó,3,2,1
2011-05-02,Espanyol,2 - 1,Athletic,Perdió,2,1,1
2011-04-23,Athletic,2 - 1,R. Sociedad,Ganó,2,1,1
2011-04-17,Osasuna,1 - 2,Athletic,Ganó,1,2,1
2011-04-09,Athletic,0 - 3,Real Madrid,Perdió,0,3,3
2011-04-04,Almería,1 - 3,Athletic,Ganó,1,3,2
2011-03-20,Athletic,0 - 1,Villarreal,Perdió,0,1,1
2011-03-14,Getafe,2 - 2,Athletic,Empató,2,2,0
2011-03-06,Athletic,2 - 0,Sevilla,Ganó,2,0,2
2011-03-02,Real Zaragoza,2 - 1,Athletic,Perdió,2,1,1
2011-02-27,Athletic,1 - 2,Valencia,Perdió,1,2,1
2011-02-20,Barcelona,2 - 1,Athletic,Perdió,2,1,1
2011-02-14,Mallorca,1 - 0,Athletic,Perdió,1,0,1
2011-02-05,Athletic,3 - 0,Real Sporting,Ganó,3,0,3
2011-01-30,Atlético,0 - 2,Athletic,Ganó,0,2,2
2011-01-24,Athletic,3 - 0,Hércules,Ganó,3,0,3
2011-01-15,Athletic,2 - 1,Racing,Ganó,2,1,1
2011-01-08,Málaga,1 - 1,Athletic,Empató,1,1,0
2011-01-02,Athletic,1 - 2,RC Deportivo,Perdió,1,2,1
2010-12-18,Levante,1 - 2,Athletic,Ganó,1,2,1
2010-12-12,Athletic,2 - 1,Espanyol,Ganó,2,1,1
2010-12-05,R. Sociedad,2 - 0,Athletic,Perdió,2,0,2
2010-11-28,Athletic,1 - 0,Osasuna,Ganó,1,0,1
2010-11-20,Real Madrid,5 - 1,Athletic,Perdió,5,1,4
2010-11-13,Athletic,1 - 0,Almería,Ganó,1,0,1
2010-11-07,Villarreal,4 - 1,Athletic,Perdió,4,1,3
2010-10-31,Athletic,3 - 0,Getafe,Ganó,3,0,3
2010-10-24,Sevilla,4 - 3,Athletic,Perdió,4,3,1
2010-10-17,Athletic,2 - 1,Real Zaragoza,Ganó,2,1,1
2010-10-02,Valencia,2 - 1,Athletic,Perdió,2,1,1
2010-09-25,Athletic,1 - 3,Barcelona,Perdió,1,3,2
2010-09-21,Athletic,3 - 0,Mallorca,Ganó,3,0,3
2010-09-18,Real Sporting,2 - 2,Athletic,Empató,2,2,0
2010-09-11,Athletic,1 - 2,Atlético,Perdió,1,2,1
2010-08-28,Hércules,0 - 1,Athletic,Ganó,0,1,1
2010-05-15,Athletic,2 - 0,RC Deportivo,Ganó,2,0,2
2010-05-08,Real Madrid,5 - 1,Athletic,Perdió,5,1,4
2010-05-05,Athletic,1 - 1,Málaga,Empató,1,1,0
2010-05-02,Athletic,1 - 3,Mallorca,Perdió,1,3,2
2010-04-26,Osasuna,0 - 0,Athletic,Empató,0,0,0
2010-04-18,Athletic,0 - 0,Real Zaragoza,Empató,0,0,0
2010-04-15,Valencia,2 - 0,Athletic,Perdió,2,0,2
2010-04-11,Athletic,4 - 1,Almería,Ganó,4,1,3
2010-04-03,Barcelona,4 - 1,Athletic,Perdió,4,1,3
2010-03-29,Athletic,4 - 3,Racing,Ganó,4,3,1
2010-03-25,Atlético,2 - 0,Athletic,Perdió,2,0,2
2010-03-20,Athletic,2 - 2,Getafe,Empató,2,2,0
2010-03-13,Real Sporting,0 - 0,Athletic,Empató,0,0,0
2010-03-07,Athletic,2 - 0,Real Valladolid,Ganó,2,0,2
2010-02-28,Sevilla,0 - 0,Athletic,Empató,0,0,0
2010-02-21,Athletic,4 - 1,Tenerife,Ganó,4,1,3
2010-02-13,Villarreal,2 - 1,Athletic,Perdió,2,1,1
2010-02-07,Athletic,3 - 2,Xerez CD,Ganó,3,2,1
2010-01-30,Espanyol,1 - 0,Athletic,Perdió,1,0,1
2010-01-23,RC Deportivo,3 - 1,Athletic,Perdió,3,1,2
2010-01-16,Athletic,1 - 0,Real Madrid,Ganó,1,0,1
2010-01-10,Málaga,1 - 1,Athletic,Empató,1,1,0
2010-01-03,Mallorca,2 - 0,Athletic,Perdió,2,0,2
2009-12-19,Athletic,2 - 0,Osasuna,Ganó,2,0,2
2009-12-12,Real Zaragoza,1 - 2,Athletic,Ganó,1,2,1
2009-12-06,Athletic,1 - 2,Valencia,Perdió,1,2,1
2009-11-29,Almería,1 - 4,Athletic,Ganó,1,4,3
2009-11-21,Athletic,1 - 1,Barcelona,Empató,1,1,0
2009-11-08,Racing,0 - 2,Athletic,Ganó,0,2,2
2009-10-31,Athletic,1 - 0,Atlético,Ganó,1,0,1
2009-10-25,Getafe,2 - 0,Athletic,Perdió,2,0,2
2009-10-18,Athletic,1 - 2,Real Sporting,Perdió,1,2,1
2009-10-04,Real Valladolid,2 - 2,Athletic,Empató,2,2,0
2009-09-26,Athletic,0 - 4,Sevilla,Perdió,0,4,4
2009-09-23,Tenerife,1 - 0,Athletic,Perdió,1,0,1
2009-09-20,Athletic,3 - 2,Villarreal,Ganó,3,2,1
2009-09-13,Xerez CD,0 - 1,Athletic,Ganó,0,1,1
2009-08-30,Athletic,1 - 0,Espanyol,Ganó,1,0,1
2009-05-30,Valencia,2 - 0,Athletic,Perdió,2,0,2
2009-05-23,Athletic,1 - 4,Atlético,Perdió,1,4,3
2009-05-17,Espanyol,1 - 0,Athletic,Perdió,1,0,1
2009-05-09,Athletic,1 - 0,Real Betis,Ganó,1,0,1
2009-05-03,Real Sporting,1 - 1,Athletic,Empató,1,1,0
2009-04-26,Athletic,2 - 1,Racing,Ganó,2,1,1
2009-04-21,Numancia,1 - 2,Athletic,Ganó,1,2,1
2009-04-18,Athletic,0 - 1,RC Deportivo,Perdió,0,1,1
2009-04-12,Osasuna,2 - 1,Athletic,Perdió,2,1,1
2009-04-04,Athletic,2 - 1,Mallorca,Ganó,2,1,1
2009-03-21,Villarreal,2 - 0,Athletic,Perdió,2,0,2
2009-03-14,Athletic,2 - 5,Real Madrid,Perdió,2,5,3
2009-03-07,Barcelona,2 - 0,Athletic,Perdió,2,0,2
2009-02-28,Athletic,1 - 2,Sevilla,Perdió,1,2,1
2009-02-22,Getafe,1 - 1,Athletic,Empató,1,1,0
2009-02-15,Athletic,1 - 1,Recreativo,Empató,1,1,0
2009-02-08,Real Valladolid,2 - 1,Athletic,Perdió,2,1,1
2009-01-31,Athletic,3 - 2,Málaga,Ganó,3,2,1
2009-01-25,Almería,2 - 1,Athletic,Perdió,2,1,1
2009-01-18,Athletic,3 - 2,Valencia,Ganó,3,2,1
2009-01-11,Atlético,2 - 3,Athletic,Ganó,2,3,1
2009-01-04,Athletic,1 - 1,Espanyol,Empató,1,1,0
2008-12-21,Real Betis,0 - 1,Athletic,Ganó,0,1,1
2008-12-14,Athletic,3 - 0,Real Sporting,Ganó,3,0,3
2008-12-07,Racing,1 - 1,Athletic,Empató,1,1,0
2008-11-30,Athletic,2 - 0,Numancia,Ganó,2,0,2
2008-11-23,RC Deportivo,3 - 1,Athletic,Perdió,3,1,2
2008-11-16,Athletic,2 - 0,Osasuna,Ganó,2,0,2
2008-11-09,Mallorca,3 - 3,Athletic,Empató,3,3,0
2008-11-01,Athletic,1 - 4,Villarreal,Perdió,1,4,3
2008-10-26,Real Madrid,3 - 2,Athletic,Perdió,3,2,1
2008-10-19,Athletic,0 - 1,Barcelona,Perdió,0,1,1
2008-10-05,Sevilla,4 - 0,Athletic,Perdió,4,0,4
2008-09-28,Athletic,0 - 1,Getafe,Perdió,0,1,1
2008-09-25,Recreativo,1 - 1,Athletic,Empató,1,1,0
2008-09-21,Athletic,2 - 0,Real Valladolid,Ganó,2,0,2
2008-09-14,Málaga,0 - 0,Athletic,Empató,0,0,0
2008-08-31,Athletic,1 - 3,Almería,Perdió,1,3,2
2008-05-18,Sevilla,4 - 1,Athletic,Perdió,4,1,3
2008-05-11,Athletic,0 - 0,Racing,Empató,0,0,0
2008-05-07,Real Murcia,1 - 2,Athletic,Ganó,1,2,1
2008-05-04,Athletic,1 - 2,Mallorca,Perdió,1,2,1
2008-04-27,Real Madrid,3 - 0,Athletic,Perdió,3,0,3
2008-04-20,Athletic,5 - 1,Valencia,Ganó,5,1,4
2008-04-13,RC Deportivo,3 - 0,Athletic,Perdió,3,0,3
2008-04-06,Athletic,1 - 0,Espanyol,Ganó,1,0,1
2008-03-30,Recreativo,1 - 1,Athletic,Empató,1,1,0
2008-03-23,Athletic,1 - 0,Getafe,Ganó,1,0,1
2008-03-15,Real Betis,1 - 2,Athletic,Ganó,1,2,1
2008-03-09,Athletic,2 - 0,Real Valladolid,Ganó,2,0,2
2008-03-02,Almería,1 - 1,Athletic,Empató,1,1,0
2008-02-24,Athletic,1 - 2,Villarreal,Perdió,1,2,1
2008-02-17,Atlético,1 - 2,Athletic,Ganó,1,2,1
2008-02-10,Athletic,1 - 0,Levante,Ganó,1,0,1
2008-02-03,Real Zaragoza,1 - 0,Athletic,Perdió,1,0,1
2008-01-27,Athletic,1 - 1,Barcelona,Empató,1,1,0
2008-01-20,Osasuna,2 - 0,Athletic,Perdió,2,0,2
2008-01-12,Athletic,2 - 0,Sevilla,Ganó,2,0,2
2008-01-06,Racing,1 - 0,Athletic,Perdió,1,0,1
2007-12-23,Athletic,1 - 1,Real Murcia,Empató,1,1,0
2007-12-16,Mallorca,0 - 0,Athletic,Empató,0,0,0
2007-12-08,Athletic,0 - 1,Real Madrid,Perdió,0,1,1
2007-12-02,Valencia,0 - 3,Athletic,Ganó,0,3,3
2007-11-25,Athletic,2 - 2,RC Deportivo,Empató,2,2,0
2007-11-11,Espanyol,2 - 1,Athletic,Perdió,2,1,1
2007-11-04,Athletic,2 - 0,Recreativo,Ganó,2,0,2
2007-10-31,Getafe,2 - 0,Athletic,Perdió,2,0,2
2007-10-27,Athletic,0 - 0,Real Betis,Empató,0,0,0
2007-10-21,Real Valladolid,1 - 2,Athletic,Ganó,1,2,1
2007-10-07,Athletic,1 - 1,Almería,Empató,1,1,0
2007-09-30,Villarreal,1 - 0,Athletic,Perdió,1,0,1
2007-09-26,Athletic,0 - 2,Atlético,Perdió,0,2,2
2007-09-23,Levante,1 - 2,Athletic,Ganó,1,2,1
2007-09-15,Athletic,1 - 1,Real Zaragoza,Empató,1,1,0
2007-09-02,Barcelona,3 - 1,Athletic,Perdió,3,1,2
2007-08-26,Athletic,0 - 0,Osasuna,Empató,0,0,0
2007-06-17,Athletic,2 - 0,Levante,Ganó,2,0,2
2007-06-09,Villarreal,3 - 1,Athletic,Perdió,3,1,2
2007-05-27,Athletic,1 - 0,Mallorca,Ganó,1,0,1
2007-05-19,Real Zaragoza,4 - 3,Athletic,Perdió,4,3,1
2007-05-13,Athletic,1 - 1,RC Deportivo,Empató,1,1,0
2007-05-06,Recreativo,0 - 0,Athletic,Empató,0,0,0
2007-04-29,Athletic,1 - 4,Real Madrid,Perdió,1,4,3
2007-04-22,Sevilla,4 - 1,Athletic,Perdió,4,1,3
2007-04-15,Athletic,2 - 1,Espanyol,Ganó,2,1,1
2007-04-07,Athletic,1 - 0,Valencia,Ganó,1,0,1
2007-04-01,Racing,5 - 4,Athletic,Perdió,5,4,1
2007-03-17,Athletic,0 - 3,Osasuna,Perdió,0,3,3
2007-03-11,Celta,1 - 1,Athletic,Empató,1,1,0
2007-03-04,Athletic,0 - 2,Gimnàstic,Perdió,0,2,2
2007-02-25,Barcelona,3 - 0,Athletic,Perdió,3,0,3
2007-02-18,Athletic,2 - 0,Getafe,Ganó,2,0,2
2007-02-11,Atlético,1 - 0,Athletic,Perdió,1,0,1
2007-02-04,Athletic,1 - 2,Real Betis,Perdió,1,2,1
2007-01-28,R. Sociedad,0 - 2,Athletic,Ganó,0,2,2
2007-01-21,Levante,0 - 0,Athletic,Empató,0,0,0
2007-01-14,Athletic,0 - 1,Villarreal,Perdió,0,1,1
2007-01-07,Mallorca,1 - 3,Athletic,Ganó,1,3,2
2006-12-19,Athletic,0 - 0,Real Zaragoza,Empató,0,0,0
2006-12-16,RC Deportivo,0 - 2,Athletic,Ganó,0,2,2
2006-12-10,Athletic,4 - 2,Recreativo,Ganó,4,2,2
2006-12-03,Real Madrid,2 - 1,Athletic,Perdió,2,1,1
2006-11-26,Athletic,1 - 3,Sevilla,Perdió,1,3,2
2006-11-19,Espanyol,3 - 2,Athletic,Perdió,3,2,1
2006-11-11,Valencia,1 - 1,Athletic,Empató,1,1,0
2006-11-05,Athletic,0 - 0,Racing,Empató,0,0,0
2006-10-29,Osasuna,1 - 1,Athletic,Empató,1,1,0
2006-10-22,Athletic,0 - 1,Celta,Perdió,0,1,1
2006-10-15,Gimnàstic,2 - 3,Athletic,Ganó,2,3,1
2006-09-30,Athletic,1 - 3,Barcelona,Perdió,1,3,2
2006-09-24,Getafe,0 - 0,Athletic,Empató,0,0,0
2006-09-17,Athletic,1 - 4,Atlético,Perdió,1,4,3
2006-09-10,Real Betis,3 - 0,Athletic,Perdió,3,0,3
2006-08-27,Athletic,1 - 1,R. Sociedad,Empató,1,1,0
2006-05-20,Athletic,3 - 1,Barcelona,Ganó,3,1,2
2006-05-07,RC Deportivo,1 - 2,Athletic,Ganó,1,2,1
2006-05-03,Athletic,1 - 0,Real Zaragoza,Ganó,1,0,1
2006-04-29,Real Betis,1 - 1,Athletic,Empató,1,1,0
2006-04-23,Athletic,0 - 3,Valencia,Perdió,0,3,3
2006-04-16,Atlético,1 - 0,Athletic,Perdió,1,0,1
2006-04-09,Athletic,1 - 1,Mallorca,Empató,1,1,0
2006-04-02,Deportivo Alavés,0 - 0,Athletic,Empató,0,0,0
2006-03-25,Athletic,1 - 0,Osasuna,Ganó,1,0,1
2006-03-22,Athletic,1 - 1,Espanyol,Empató,1,1,0
2006-03-19,Celta,0 - 1,Athletic,Ganó,0,1,1
2006-03-12,Athletic,1 - 0,Cádiz,Ganó,1,0,1
2006-03-05,Sevilla,2 - 1,Athletic,Perdió,2,1,1
2006-02-26,Athletic,1 - 1,Villarreal,Empató,1,1,0
2006-02-19,Racing,0 - 1,Athletic,Ganó,0,1,1
2006-02-11,Athletic,0 - 2,Real Madrid,Perdió,0,2,2
2006-02-04,Málaga,2 - 1,Athletic,Perdió,2,1,1
2006-01-28,Athletic,1 - 0,Getafe,Ganó,1,0,1
2006-01-22,R. Sociedad,3 - 3,Athletic,Empató,3,3,0
2006-01-15,Barcelona,2 - 1,Athletic,Perdió,2,1,1
2006-01-07,Athletic,1 - 2,RC Deportivo,Perdió,1,2,1
2005-12-21,Real Zaragoza,3 - 2,Athletic,Perdió,3,2,1
2005-12-17,Athletic,2 - 0,Real Betis,Ganó,2,0,2
2005-12-10,Valencia,1 - 1,Athletic,Empató,1,1,0
2005-12-03,Athletic,1 - 1,Atlético,Empató,1,1,0
2005-11-26,Mallorca,0 - 1,Athletic,Ganó,0,1,1
2005-11-20,Athletic,0 - 2,Deportivo Alavés,Perdió,0,2,2
2005-11-05,Espanyol,1 - 1,Athletic,Empató,1,1,0
2005-10-29,Athletic,1 - 1,Celta,Empató,1,1,0
2005-10-26,Osasuna,3 - 2,Athletic,Perdió,3,2,1
2005-10-23,Cádiz,1 - 0,Athletic,Perdió,1,0,1
2005-10-16,Athletic,0 - 1,Sevilla,Perdió,0,1,1
2005-10-02,Villarreal,3 - 1,Athletic,Perdió,3,1,2
2005-09-25,Athletic,0 - 0,Racing,Empató,0,0,0
2005-09-22,Real Madrid,3 - 1,Athletic,Perdió,3,1,2
2005-09-18,Athletic,1 - 2,Málaga,Perdió,1,2,1
2005-09-11,Getafe,1 - 1,Athletic,Empató,1,1,0
2005-08-27,Athletic,3 - 0,R. Sociedad,Ganó,3,0,3
2005-05-29,Espanyol,2 - 0,Athletic,Perdió,2,0,2
2005-05-22,Athletic,0 - 2,Numancia,Perdió,0,2,2
2005-05-15,Mallorca,4 - 3,Athletic,Perdió,4,3,1
2005-05-07,Athletic,2 - 0,Real Zaragoza,Ganó,2,0,2
2005-04-30,Atlético,1 - 1,Athletic,Empató,1,1,0
2005-04-24,Athletic,1 - 3,Sevilla,Perdió,1,3,2
2005-04-17,Racing,0 - 2,Athletic,Ganó,0,2,2
2005-04-09,Athletic,3 - 0,R. Sociedad,Ganó,3,0,3
2005-04-02,Villarreal,3 - 1,Athletic,Perdió,3,1,2
2005-03-20,Athletic,3 - 1,Levante,Ganó,3,1,2
2005-03-16,Athletic,1 - 2,Getafe,Perdió,1,2,1
2005-03-12,Barcelona,2 - 0,Athletic,Perdió,2,0,2
2005-03-06,Athletic,3 - 1,Albacete,Ganó,3,1,2
2005-03-02,Málaga,1 - 0,Athletic,Perdió,1,0,1
2005-02-19,Real Madrid,0 - 2,Athletic,Ganó,0,2,2
2005-02-13,Athletic,4 - 4,Real Betis,Empató,4,4,0
2005-02-06,RC Deportivo,1 - 1,Athletic,Empató,1,1,0
2005-01-30,Valencia,2 - 2,Athletic,Empató,2,2,0
2005-01-22,Athletic,4 - 3,Osasuna,Ganó,4,3,1
2005-01-16,Athletic,1 - 1,Espanyol,Empató,1,1,0
2005-01-08,Numancia,1 - 1,Athletic,Empató,1,1,0
2004-12-22,Athletic,4 - 0,Mallorca,Ganó,4,0,4
2004-12-19,Real Zaragoza,0 - 2,Athletic,Ganó,0,2,2
2004-12-11,Athletic,1 - 0,Atlético,Ganó,1,0,1
2004-12-05,Sevilla,2 - 0,Athletic,Perdió,2,0,2
2004-11-27,Athletic,3 - 0,Racing,Ganó,3,0,3
2004-11-21,R. Sociedad,3 - 2,Athletic,Perdió,3,2,1
2004-11-13,Athletic,2 - 1,Villarreal,Ganó,2,1,1
2004-11-07,Levante,1 - 0,Athletic,Perdió,1,0,1
2004-10-30,Athletic,1 - 1,Barcelona,Empató,1,1,0
2004-10-24,Albacete,1 - 0,Athletic,Perdió,1,0,1
2004-10-17,Athletic,1 - 0,Málaga,Ganó,1,0,1
2004-10-03,Getafe,3 - 1,Athletic,Perdió,3,1,2
