Fecha,Equipo1,Score,Equipo2,Resultado,Goles_equipo1,Goles_equipo2,Diferencia_goles
2011-09-24,Barcelona,5 - 0,Atlético,Perdió,5,0,5
2011-09-21,Atlético,4 - 0,Real Sporting,Ganó,4,0,4
2011-09-18,Atlético,4 - 0,Racing,Ganó,4,0,4
2011-09-10,Valencia,1 - 0,Atlético,Perdió,1,0,1
2011-08-28,Atlético,0 - 0,Osasuna,Empató,0,0,0
2011-05-21,Mallorca,3 - 4,Atlético,Ganó,3,4,1
2011-05-15,Atlético,2 - 1,Hércules,Ganó,2,1,1
2011-05-10,Racing,2 - 1,Atlético,Perdió,2,1,1
2011-05-07,Atlético,0 - 3,Málaga,Perdió,0,3,3
2011-04-30,RC Deportivo,0 - 1,Atlético,Ganó,0,1,1
2011-04-24,Atlético,4 - 1,Levante,Ganó,4,1,3
2011-04-17,Espanyol,2 - 2,Atlético,Empató,2,2,0
2011-04-10,Atlético,3 - 0,R. Sociedad,Ganó,3,0,3
2011-04-03,Osasuna,2 - 3,Atlético,Ganó,2,3,1
2011-03-19,Atlético,1 - 2,Real Madrid,Perdió,1,2,1
2011-03-12,Almería,2 - 2,Atlético,Empató,2,2,0
2011-03-05,Atlético,3 - 1,Villarreal,Ganó,3,1,2
2011-03-02,Getafe,1 - 1,Atlético,Empató,1,1,0
2011-02-26,Atlético,2 - 2,Sevilla,Empató,2,2,0
2011-02-19,Real Zaragoza,0 - 1,Atlético,Ganó,0,1,1
2011-02-12,Atlético,1 - 2,Valencia,Perdió,1,2,1
2011-02-05,Barcelona,3 - 0,Atlético,Perdió,3,0,3
2011-01-30,Atlético,0 - 2,Athletic,Perdió,0,2,2
2011-01-23,Real Sporting,1 - 0,Atlético,Perdió,1,0,1
2011-01-17,Atlético,3 - 0,Mallorca,Ganó,3,0,3
2011-01-10,Hércules,4 - 1,Atlético,Perdió,4,1,3
2011-01-03,Atlético,0 - 0,Racing,Empató,0,0,0
2010-12-19,Málaga,0 - 3,Atlético,Ganó,0,3,3
2010-12-11,Atlético,2 - 0,RC Deportivo,Ganó,2,0,2
2010-12-04,Levante,2 - 0,Atlético,Perdió,2,0,2
2010-11-27,Atlético,2 - 3,Espanyol,Perdió,2,3,1
2010-11-21,R. Sociedad,2 - 4,Atlético,Ganó,2,4,2
2010-11-13,Atlético,3 - 0,Osasuna,Ganó,3,0,3
2010-11-07,Real Madrid,2 - 0,Atlético,Perdió,2,0,2
2010-10-31,Atlético,1 - 1,Almería,Empató,1,1,0
2010-10-24,Villarreal,2 - 0,Atlético,Perdió,2,0,2
2010-10-16,Atlético,2 - 0,Getafe,Ganó,2,0,2
2010-10-03,Sevilla,3 - 1,Atlético,Perdió,3,1,2
2010-09-26,Atlético,1 - 0,Real Zaragoza,Ganó,1,0,1
2010-09-22,Valencia,1 - 1,Atlético,Empató,1,1,0
2010-09-19,Atlético,1 - 2,Barcelona,Perdió,1,2,1
2010-09-11,Athletic,1 - 2,Atlético,Ganó,1,2,1
2010-08-30,Atlético,4 - 0,Real Sporting,Ganó,4,0,4
2010-05-15,Atlético,0 - 3,Getafe,Perdió,0,3,3
